id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
317,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com/app/timesheet,"{""en_US"": ""Track employee time on tasks""}",hr_timesheet,Odoo S.A.,/hr_timesheet/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Task Logs""}",62,"{""en_US"": ""\\nThis module implements a timesheet system.\\n==========================================\\n\\nEach employee can encode and track their time spent on the different projects.\\n\\nLots of reporting on time and employee tracking are provided.\\n\\nIt is completely integrated with the cost accounting module. It allows you to set\\nup a management by affair.\\n""}",f,f,f,LGPL-3,23,f,f,\N,\N,\N,\N,,,,official,\N
318,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",hr_timesheet_attendance,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Timesheets/attendances reporting""}",54,"{""en_US"": ""\\nModule linking the attendance module to the timesheet app.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
306,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com/app/recruitment,"{""en_US"": """"}",hr_recruitment_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Recruitment Reporting""}",59,"{""en_US"": ""\\nAdd a dynamic report about recruitment.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
310,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Surveys""}",hr_recruitment_survey,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Hr Recruitment Interview Forms""}",18,"{""en_US"": ""\\nUse interview forms during recruitment process.\\nThis module is integrated with the survey module\\nto allow you to define interviews for different jobs.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
286,\N,\N,2026-03-29 06:24:44.765756,1,,"{""en_US"": ""Employees in Mobile""}",hr_mobile,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Employees in Mobile""}",52,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,,official,\N
322,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Manage Time Off in Payslips""}",hr_work_entry_holidays,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Time Off in Payslips""}",43,"{""en_US"": ""\\nManage Time Off in Payslips\\n============================\\n\\nThis application allows you to integrate time off in payslips.\\n""}",f,f,f,LGPL-3,95,t,f,\N,\N,\N,\N,,,,official,\N
323,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Manage Time Off in Payslips Enterprise""}",hr_work_entry_holidays_enterprise,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Time Off in Payslips Enterprise""}",43,"{""en_US"": ""\\nManage Time Off in Payslips\\n============================\\n\\nThis application allows you to integrate time off in payslips.\\n""}",f,f,f,OEEL-1,95,t,f,\N,\N,\N,\N,,,,official,\N
326,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com,"{""en_US"": ""Generic html builder""}",html_builder,Odoo,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""HTML Builder""}",8,"{""en_US"": ""\\nThis addon contains a generic html builder application. It is designed to be\\nused by the website builder and mass mailing editor.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
333,\N,\N,2026-03-18 04:59:13.250145,1,https://www.odoo.com/app/live-chat,"{""en_US"": ""Chat with your website visitors""}",im_livechat,Odoo S.A.,/im_livechat/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Live Chat""}",63,"{""en_US"": ""\\nLive Chat Support\\n==========================\\n\\nAllow to drop instant messaging widgets on any web page that will communicate\\nwith the current server and dispatch visitors request amongst several live\\nchat operators.\\nHelp your customers with this chat, and analyse their feedback.\\n\\n""}",t,f,f,LGPL-3,210,f,f,\N,\N,\N,\N,,,,official,\N
375,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_au_hr_payroll_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Australia - Payroll with Accounting""}",18,"{""en_US"": ""\\nAccounting Data for Australian Payroll Rules.\\n=============================================\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
338,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": ""Schedule and track onsite operations, invoice time and material""}",industry_fsm_sale,Odoo S.A.,/industry_fsm_sale/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Field Service - Sale""}",65,"{""en_US"": ""\\nCreate Sales order with timesheets and products from tasks\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
353,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_ae_faf,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""United Arab Emirates - FTA VAT Audit""}",8,"{""en_US"": ""\\nAccounting reports:\\n- FTA VAT Audit\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
354,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_ae_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""United Arab Emirates - Payroll""}",43,"{""en_US"": ""\\nUnited Arab Emirates Payroll and End of Service rules.\\n=======================================================\\n- Basic salary calculations\\n- EOS calculations\\n- Annual leaves provisions and EOS provisions\\n- Social insurance rules for locals\\n- Overtime rule for the other inputs case\\n- Sick-leaves calculations\\n- DEWS calculations\\n- EOS calculations for free zones (DMCC)\\n- Out of contract calculations\\n- Calculation for unused leaves for EOS calculation\\n- Additional other input rules for (bonus, commissions, arrears, etc.)\\n- Master payroll export\\n- WPS\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
355,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_ae_hr_payroll_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""United Arab Emirates - Payroll with Accounting""}",18,"{""en_US"": ""\\nAccounting Data for UAE Payroll Rules.\\n=======================================================\\n\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
376,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_au_hr_payroll_api,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Australia - Payroll with API""}",18,"{""en_US"": ""\\nSingle Touch Payroll and Super Stream through Superchoice API\\n================================================================\\nThis module provides the necessary APIs to handle Single Touch Payroll\\n(STP) and Super Stream compliances in Australia using the Superchoice API.\\n\\nThis modules uses Superchoice as the Clearing House to manage Superannuation\\npayments and their api is used to submit STP reports.\\n\\nIt also implements the necessary security and logging features to meet the ATO's\\nrequirements for payroll data handling.\\n-   Mandatory MFA for Payroll and Accounting users.\\n-   Maximum of 30 mins Inactivity timeout for privileged users.\\n-   24-hour session timeout for privileged users.\\n-   Audit logging for sensitive fields.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
418,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bh_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bahrain - Accounting Reports""}",8,"{""en_US"": ""\\nAccounting reports for Bahrain\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
379,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bd_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bangladesh - Payroll""}",43,"{""en_US"": ""\\nBangladesh Payroll Rules.\\n=========================\\n- Salary rules calculation\\n- Income tax credits handling\\n- Introduced the income tax slabs calculations\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
380,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bd_hr_payroll_account,Odoo S.A,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bangladesh - Payroll with Accounting""}",18,"{""en_US"": ""\\nAccounting Data for Bangladesh Payroll Rules\\n============================================\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
381,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bd_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bangladesh - Accounting Reports""}",8,"{""en_US"": ""\\nAccounting reports for Bangladesh\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
393,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_hr_payroll_dimona,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Payroll - Dimona""}",18,"{""en_US"": ""\\nAutomatic DIMONA declarations\\n=============================\\n\\nPrerequisites:\\n--------------\\n\\n- You need a Belgian Government Compliant Digital Certificate, delivered by Global\\n  Sign. See: https://shop.globalsign.com/en/belgian-government-services\\n\\n- Generate certificate files from your SSL certificate (.pfx file) that are needed to create\\n  a technical user (.cer file) and to authenticate remotely to the ONSS (.pem) file. On a UNIX\\n  system, you may use the following commands:\\n\\n  - PFX -> CRT: openssl pkcs12 -in my_cert.pfx -out my_cert.crt -nokeys -clcerts\\n\\n  - CRT -> CER: openssl x509 -inform pem -in my_cert.crt -outform der -out my_cert.cer\\n\\n  - PFX -> PEM: openssl pkcs12 -in my_cert.pfx -out my_cert.pem -nodes\\n\\n- Before you can use the social security REST web service, you must create an account\\n  for yourself or for your client and configure the security. (The whole procedure is\\n  available at https://www.socialsecurity.be/site_fr/employer/applics/dimona/introduction/webservice.htm)\\n\\n  - User account management: Follow the Procedure https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/procedure_pour_gestion_des_acces_UMan_FR.pdf\\n\\n  - Create a technical user: Your client must now create a technical user in the Access management\\n    online service. The follow this procedure: https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/webservices_creer_le_canal_FR.pdf\\n\\n  - Activate a web service channel: Once the technical user has been created, your client must\\n    activate the web service channel in Access Management. The following manual explains the\\n    steps to follow to activate the channel: https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/webservices_ajouter_le_canal_FR.pdf\\n\\n  - At the end of the procedure, you should receive a \\""ONSS Expeditor Number\\"", you may\\n    encode in in the payroll Settings, with the .pem file and the related password, if any.\\n\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
389,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Payroll""}",43,"{""en_US"": ""\\nBelgian Payroll Rules.\\n======================\\n\\n    * Employee Details\\n    * Employee Contracts\\n    * Passport based Contract\\n    * Allowances/Deductions\\n    * Allow to configure Basic/Gross/Net Salary\\n    * Employee Payslip\\n    * Monthly Payroll Register\\n    * Integrated with Leaves Management\\n    * Salary Maj, ONSS, Withholding Tax, Child Allowance, ...\\n\\nAutomatic DmfA Signature\\n========================\\n\\nPrerequisites:\\n--------------\\n\\n- You need a Belgian Government Compliant Digital Certificate, delivered by Global\\n  Sign. See: https://shop.globalsign.com/en/belgian-government-services\\n\\n- Generate certificate files from your SSL certificate (.pfx file) that are needed to create\\n  a technical user (.cer file) and to authenticate remotely to the ONSS (.pem) file. On a UNIX\\n  system, you may use the following commands:\\n\\n  - PFX -> CRT: openssl pkcs12 -in my_cert.pfx -out my_cert.crt -nokeys -clcerts\\n\\n  - CRT -> CER: openssl x509 -inform pem -in my_cert.crt -outform der -out my_cert.cer\\n\\n  - PFX -> PEM: openssl pkcs12 -in my_cert.pfx -out my_cert.pem -nodes\\n\\n  - PFX -> KEY: openssl pkcs12 -in my_cert.pfx -out my_cert.key -nocerts\\n\\n- Before you can use the social security REST web service, you must create an account\\n  for yourself or for your client and configure the security. (The whole procedure is\\n  available at https://www.socialsecurity.be/site_fr/general/helpcentre/batch/sftp/previewstep.htm)\\n\\n  - Create a technical user + Activate a SFTP channel: Your client must now create a technical user in the Access management\\n    online service. The follow this procedure: https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/webservices_creer_le_canal_FR.pdf\\n\\n  - Configure your SFTP client: https://www.socialsecurity.be/site_fr/general/helpcentre/batch/document/pdf/step6_sftp_F.pdf\\n\\n  - At the end of the procedure, you should have received a \\""ONSS Expeditor Number\\"", you may\\n    encode in in the payroll Settings, with the .pem file and the related password, if any.\\n\\nSynchronize DmfA to ONSS portal\\n===============================\\n\\nAutomates the synchronization of DmfA ONSS declarations\\nto the official Belgian SFTP portal.\\n\\n- Upload the FO, FS, and GO files to the correct ONSS environment folder\\n  (IN, INTEST, INTEST-S).\\n- Poll the OUT folders (OUT, OUTTEST, OUTTEST-S) for returned files.\\n- Link received files to the corresponding declarations and employees\\n  when applicable.\\n\\nTechnical features include:\\n- Secure connection using a private key and technical user credentials.\\n- XML file parsing for ACRF and notification files.\\n- Error handling and logging for missing directories or malformed files.\\n\\nThis feature ensures compliance with ONSS electronic declaration\\nrequirements and reduces manual interaction with the SFTP portal.\\n\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
390,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_hr_payroll_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Payroll with Accounting""}",18,"{""en_US"": ""\\nAccounting Data for Belgian Payroll Rules.\\n==========================================\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
394,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_hr_payroll_dimona_auto,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Payroll - Dimona - Automation""}",18,"{""en_US"": ""\\nAutomatic DIMONA declarations\\n=============================\\n\\nPrerequisites:\\n--------------\\n\\n- You need a Belgian Government Compliant Digital Certificate, delivered by Global\\n  Sign. See: https://shop.globalsign.com/en/belgian-government-services\\n\\n- Generate certificate files from your SSL certificate (.pfx file) that are needed to create\\n  a technical user (.cer file) and to authenticate remotely to the ONSS (.pfx) file. On a UNIX\\n  system, you may use the following commands:\\n\\n  - PFX -> CRT: openssl pkcs12 -in my_cert.pfx -out my_cert.crt -nokeys -clcerts\\n\\n  - CRT -> CER: openssl x509 -inform pem -in my_cert.crt -outform der -out my_cert.cer\\n\\n- Before you can use the social security REST web service, you must create an account\\n  for yourself or for your client and configure the security. (The whole procedure is\\n  available at https://www.socialsecurity.be/site_fr/employer/applics/dimona/introduction/webservice.htm)\\n\\n  - User account management: Follow the Procedure https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/procedure_pour_gestion_des_acces_UMan_FR.pdf\\n\\n  - Create a technical user: Your client must now create a technical user in the Access management\\n    online service. The follow this procedure: https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/webservices_creer_le_canal_FR.pdf\\n\\n  - Activate a web service channel: Once the technical user has been created, your client must\\n    activate the web service channel in Access Management. The following manual explains the\\n    steps to follow to activate the channel: https://www.socialsecurity.be/site_fr/general/helpcentre/rest/documents/pdf/webservices_ajouter_le_canal_FR.pdf\\n\\n  - At the end of the procedure, you should receive a \\""ONSS Expeditor Number\\"", you may\\n    encode in in the payroll Settings, with the .pem file and the related password, if any.\\n\\n- Configuration note: The .pfx certificate should be set on the payroll configuration.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
395,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_hr_payroll_fix,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgian Payroll - Holiday Attest Fix""}",43,"{""en_US"": ""\\nThis module patches the 'hr.payslip.employee.depature.holiday.attests.time.off.line'\\ntransient model to use Floats instead of Integers.\\n\\nThis prevents rounding errors when employees have half-days (0.5)\\nin their leave allocations or taken leaves.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
408,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_be_reports_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Accounting Reports & Payroll Bridge""}",8,"{""en_US"": ""\\nBridge module integrating the Belgian accounting reports\\nwith the Belgian HR Payroll module\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
412,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bf_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Burkina Faso - Accounting Reports""}",8,"{""en_US"": ""\\nAccounting reports for Burkina Faso\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
420,\N,\N,2026-03-18 04:59:13.250145,1,,"{""en_US"": """"}",l10n_bj_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Benin - Accounting Reports""}",8,"{""en_US"": ""\\nAccounting reports for Benin\\n============================================\\n- Corporate tax report\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
