evidence,module,path,class,model,table,decorator_count,business_method_count,sample_methods
01 ACCOUNT.zip,account_inter_company_rules,01 ACCOUNT/account_inter_company_rules/models/res_company.py,ResCompany,res.company,res_company,2,1,_compute_intercompany_purchase_journal_id
01 ACCOUNT.zip,account_avatax_stock,01 ACCOUNT/account_avatax_stock/models/account_external_tax_mixin.py,AccountExternalTaxMixin,account.external.tax.mixin,account_external_tax_mixin,1,0,
01 ACCOUNT.zip,account_saft_import,01 ACCOUNT/account_saft_import/wizard/import_wizard.py,AccountSaftImportWizard,account.saft.import.wizard,account_saft_import_wizard,0,1,action_import
01 ACCOUNT.zip,account_saft_import,01 ACCOUNT/account_saft_import/models/res_company.py,ResCompany,res.company,res_company,1,0,
01 ACCOUNT.zip,account_qr_code_sepa,01 ACCOUNT/account_qr_code_sepa/models/res_bank.py,ResPartnerBank,res.partner.bank,res_partner_bank,1,1,_check_for_qr_code_errors
01 ACCOUNT.zip,accountant,01 ACCOUNT/accountant/models/res_company.py,ResCompany,res.company,res_company,0,1,_inverse_account_tax_return_journal_id
01 ACCOUNT.zip,account_bank_statement_import_ofx,01 ACCOUNT/account_bank_statement_import_ofx/models/account_journal.py,AccountJournal,account.journal,account_journal,0,1,_check_ofx
01 ACCOUNT.zip,account_reports_cash_basis,01 ACCOUNT/account_reports_cash_basis/models/account_move_line.py,AccountMoveLine,account.move.line,account_move_line,1,0,
01 ACCOUNT.zip,account_reports_cash_basis,01 ACCOUNT/account_reports_cash_basis/models/account_report.py,AccountReport,account.report,account_report,2,1,action_audit_cell
01 ACCOUNT.zip,account_tax_python,01 ACCOUNT/account_tax_python/models/account_tax.py,AccountTax,account.tax,account_tax,3,3,_check_amount_type_code_formula|_compute_formula_decoded_info|_check_and_normalize_formula
01 ACCOUNT.zip,account_fiscal_categories,01 ACCOUNT/account_fiscal_categories/models/account_fiscal_category.py,AccountFiscalCategory,account.fiscal.category,account_fiscal_category,2,1,_compute_display_name
01 ACCOUNT.zip,account_fiscal_categories,01 ACCOUNT/account_fiscal_categories/models/account_account.py,AccountAccount,account.account,account_account,2,2,_compute_current_rate|_onchange_internal_group
01 ACCOUNT.zip,accountant_knowledge,01 ACCOUNT/accountant_knowledge/models/audit_report.py,AuditReport,audit.report,audit_report,1,6,create|write|action_set_to_draft|action_set_to_done|action_edit_audit_report|action_audit_report_pdf
01 ACCOUNT.zip,accountant_knowledge,01 ACCOUNT/accountant_knowledge/models/knowledge_article.py,KnowledgeArticle,knowledge.article,knowledge_article,2,1,_compute_inherited_audit_report
01 ACCOUNT.zip,account_transfer,01 ACCOUNT/account_transfer/demo/account_demo.py,AccountChartTemplate,account.chart.template,account_chart_template,1,0,
01 ACCOUNT.zip,account_transfer,01 ACCOUNT/account_transfer/models/transfer_model.py,AccountTransferModel,account.transfer.model,account_transfer_model,5,10,copy|_compute_move_ids_count|_compute_has_draft_moves|_check_line_ids_percent|_compute_total_percent|action_enable|action_disable|action_archive|action_cron_auto_transfer|action_perform_auto_transfer
01 ACCOUNT.zip,account_transfer,01 ACCOUNT/account_transfer/models/transfer_model_line.py,AccountTransferModelLine,account.transfer.model.line,account_transfer_model_line,1,0,
01 ACCOUNT.zip,account_transfer,01 ACCOUNT/account_transfer/models/account_move_line.py,AccountMoveLine,account.move.line,account_move_line,1,1,_check_auto_transfer_line_ids_tax
01 ACCOUNT.zip,account_budget_purchase,01 ACCOUNT/account_budget_purchase/models/budget_line.py,BudgetLine,budget.line,budget_line,0,1,_compute_all
01 ACCOUNT.zip,account_budget_purchase,01 ACCOUNT/account_budget_purchase/models/purchase_order_line.py,PurchaseOrderLine,purchase.order.line,purchase_order_line,3,3,_compute_analytic_json|_compute_budget_line_ids|_compute_above_budget
01 ACCOUNT.zip,account_budget_purchase,01 ACCOUNT/account_budget_purchase/models/purchase_order.py,PurchaseOrder,purchase.order,purchase_order,2,3,_compute_is_analytic|_compute_above_budget|action_budget
01 ACCOUNT.zip,account_fiscal_categories_fleet,01 ACCOUNT/account_fiscal_categories_fleet/models/account_move.py,AccountMoveLine,account.move.line,account_move_line,3,1,_compute_need_vehicle
01 ACCOUNT.zip,account_fiscal_categories_fleet,01 ACCOUNT/account_fiscal_categories_fleet/models/account_deferred_reports.py,AccountDeferredReportHandler,account.deferred.report.handler,account_deferred_report_handler,4,0,
01 ACCOUNT.zip,account_fiscal_categories_fleet,01 ACCOUNT/account_fiscal_categories_fleet/report/account_fiscal_categories_fleet_report_handler.py,AccountFiscalCategoriesFleetReportHandler,account.fiscal.categories.fleet.report.handler,account_fiscal_categories_fleet_report_handler,0,1,action_open_accounts
01 ACCOUNT.zip,account_asset_fleet,01 ACCOUNT/account_asset_fleet/models/fleet_vehicle_log_services.py,FleetVehicleLogServices,fleet.vehicle.log.services,fleet_vehicle_log_services,1,1,_compute_amount
01 ACCOUNT.zip,account_asset_fleet,01 ACCOUNT/account_asset_fleet/models/account_asset.py,AccountAsset,account.asset,account_asset,1,2,_compute_vehicle_id|action_open_vehicle
01 ACCOUNT.zip,account_base_import,01 ACCOUNT/account_base_import/wizard/account_import_summary.py,AccountImportSummary,account.import.summary,account_import_summary,6,12,_compute_import_summary_len_account|_compute_import_summary_len_journal|_compute_import_summary_len_move|_compute_import_summary_len_partner|_compute_import_summary_len_tax|_compute_import_summary_have_data|action_open_summary_view|action_open_account_view|action_open_journal_view|action_open_move_view|action_open_partner_view|action_open_tax_view
01 ACCOUNT.zip,account_base_import,01 ACCOUNT/account_base_import/wizard/account_move_line_import.py,Base_ImportImport,base_import.import,base_import_import,1,0,
01 ACCOUNT.zip,account_base_import,01 ACCOUNT/account_base_import/models/account_move_line.py,AccountMoveLine,account.move.line,account_move_line,1,0,
01 ACCOUNT.zip,account_base_import,01 ACCOUNT/account_base_import/models/account_account.py,AccountAccount,account.account,account_account,1,0,
01 ACCOUNT.zip,account_external_tax,01 ACCOUNT/account_external_tax/wizard/payment_link_wizard.py,PaymentLinkWizard,payment.link.wizard,payment_link_wizard,1,0,
01 ACCOUNT.zip,account_external_tax,01 ACCOUNT/account_external_tax/models/account_move.py,AccountMove,account.move,account_move,0,2,button_draft|unlink
01 ACCOUNT.zip,account_external_tax,01 ACCOUNT/account_external_tax/models/account_external_tax_mixin.py,AccountExternalTaxMixin,account.external.tax.mixin,account_external_tax_mixin,3,2,_compute_is_tax_computed_externally|button_external_tax_calculation
01 ACCOUNT.zip,account_online_payment,01 ACCOUNT/account_online_payment/models/account_batch_payment.py,AccountBatchPayment,account.batch.payment,account_batch_payment,1,1,_compute_account_online_link_payments_enabled
01 ACCOUNT.zip,account_online_payment,01 ACCOUNT/account_online_payment/models/account_online_link.py,AccountOnlineLink,account.online.link,account_online_link,0,1,action_activate_payments
01 ACCOUNT.zip,account_online_payment,01 ACCOUNT/account_online_payment/models/account_payment.py,AccountPayment,account.payment,account_payment,0,1,action_draft
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/wizard/account_move_send_wizard.py,AccountMoveSendWizard,account.move.send.wizard,account_move_send_wizard,1,1,_compute_attachments_not_supported
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_edi_xml_cii_facturx.py,AccountEdiXmlCii,account.edi.xml.cii,account_edi_xml_cii,0,2,_check_required_tax|_check_non_0_rate_tax
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_tax.py,AccountTax,account.tax,account_tax,2,2,_compute_ubl_cii_requires_exemption_reason|_onchange_ubl_cii_tax_category_code
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_move.py,AccountMove,account.move,account_move,4,4,_compute_filename|action_invoice_download_ubl|action_group_ungroup_lines_by_tax|_check_move_for_group_ungroup_lines_by_tax
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_move_send.py,AccountMoveSend,account.move.send,account_move_send,5,0,
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_edi_xml_ubl_bis3.py,AccountEdiXmlUbl_Bis3,account.edi.xml.ubl_bis3,account_edi_xml_ubl_bis3,1,0,
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/account_edi_common.py,AccountEdiCommon,account.edi.common,account_edi_common,2,1,_check_required_fields
01 ACCOUNT.zip,account_edi_ubl_cii,01 ACCOUNT/account_edi_ubl_cii/models/res_partner.py,ResPartner,res.partner,res_partner,14,6,_check_peppol_fields|_compute_is_ubl_format|_compute_is_peppol_edi_format|_compute_peppol_endpoint|_compute_peppol_eas|_compute_available_peppol_eas
01 ACCOUNT.zip,account_edi_proxy_client,01 ACCOUNT/account_edi_proxy_client/models/key.py,CertificateKey,certificate.key,certificate_key,1,0,
01 ACCOUNT.zip,account,01 ACCOUNT/account/demo/account_demo.py,AccountChartTemplate,account.chart.template,account_chart_template,14,0,
01 ACCOUNT.zip,account,01 ACCOUNT/account/tests/test_account_move_out_invoice.py,TestAccountMoveOutInvoiceOnchanges,,,0,1,_check_invoice_values
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_validate_account_move.py,ValidateAccountMove,validate.account.move,validate_account_move,6,5,_compute_display_force_post|_compute_display_force_hash|_compute_is_entries|_compute_abnormal_date_partner_ids|_compute_abnormal_amount_partner_ids
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_autopost_bills_wizard.py,AccountAutopostBillsWizard,account.autopost.bills.wizard,account_autopost_bills_wizard,0,3,action_automate_partner|action_ask_later|action_never_automate_partner
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/base_document_layout.py,BaseDocumentLayout,base.document.layout,base_document_layout,2,3,_compute_account_number|_compute_preview|_inverse_account_number
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_move_reversal.py,AccountMoveReversal,account.move.reversal,account_move_reversal,5,4,_compute_journal_id|_compute_available_journal_ids|_check_journal_type|_compute_from_moves
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_move_send_wizard.py,AccountMoveSendWizard,account.move.send.wizard,account_move_send_wizard,25,26,_compute_alerts|_compute_sending_methods|_inverse_sending_methods|_compute_sending_method_checkboxes|_compute_display_attachments_widget|_compute_extra_edis|_inverse_extra_edis|_compute_extra_edi_checkboxes|_compute_invoice_edi_format|_compute_pdf_report_id|_compute_available_pdf_report_ids|_compute_display_pdf_report_id
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_automatic_entry_wizard.py,AccountAutomaticEntryWizard,account.automatic.entry.wizard,account_automatic_entry_wizard,13,14,_compute_expense_accrual_account|_inverse_expense_accrual_account|_compute_revenue_accrual_account|_inverse_revenue_accrual_account|_compute_journal_id|_inverse_journal_id|_compute_total_amount|_compute_percentage|_compute_account_type|_compute_lock_date_message|_compute_display_currency_helper|_check_date
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_payment_register.py,AccountPaymentRegister,account.payment.register,account_payment_register,38,33,_compute_show_payment_difference|_compute_batches|_compute_trust_values|_compute_from_lines|_compute_can_group_payments|_compute_communication|_compute_group_payment|_compute_currency_id|_compute_available_journal_ids|_compute_journal_id|_compute_available_partner_bank_ids|_compute_partner_bank_id
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_move_send_batch_wizard.py,AccountMoveSendBatchWizard,account.move.send.batch.wizard,account_move_send_batch_wizard,4,4,_compute_summary_data|_compute_alerts|_check_move_ids_constraints|action_send_and_print
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_merge_wizard.py,AccountMergeWizard,account.merge.wizard,account_merge_wizard,5,5,_compute_wizard_line_ids|_compute_disable_merge_button|action_merge|_check_access_rights|_action_merge
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_merge_wizard.py,AccountMergeWizardLine,account.merge.wizard.line,account_merge_wizard_line,2,2,_compute_account_has_hashed_entries|_compute_info
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_secure_entries_wizard.py,AccountSecureEntriesWizard,account.secure.entries.wizard,account_secure_entries_wizard,6,7,_compute_hash_date|_compute_max_hash_date|_compute_data|_compute_warnings|action_show_moves|action_show_draft_moves_in_hashed_period|action_secure_entries
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/setup_wizards.py,AccountFinancialYearOp,account.financial.year.op,account_financial_year_op,5,5,_compute_opening_move_posted|_check_fiscalyear|create|write|action_save_onboarding_fiscal_year
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/setup_wizards.py,AccountSetupBankManualConfig,account.setup.bank.manual.config,account_setup_bank_manual_config,4,5,_onchange_acc_number|create|_onchange_new_journal_related_data|_compute_linked_journal_id|_compute_company_id
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/account_resequence.py,AccountResequenceWizard,account.resequence.wizard,account_resequence_wizard,5,4,_compute_sequence_number_reset|_compute_first_name|_compute_preview_moves|_compute_new_values
01 ACCOUNT.zip,account,01 ACCOUNT/account/wizard/accrued_orders.py,AccountAccruedOrdersWizard,account.accrued.orders.wizard,account_accrued_orders_wizard,5,5,_compute_display_amount|_compute_reversal_date|_compute_journal_id|_compute_preview_data|_compute_move_vals
01 ACCOUNT.zip,account,01 ACCOUNT/account/models/digest.py,DigestDigest,digest.digest,digest_digest,0,2,_compute_kpi_account_total_revenue_value|_compute_kpis_actions
01 ACCOUNT.zip,account,01 ACCOUNT/account/models/account_code_mapping.py,AccountCodeMapping,account.code.mapping,account_code_mapping,2,5,create|_compute_account_id|_compute_company_id|_compute_code|_inverse_code
01 ACCOUNT.zip,account,01 ACCOUNT/account/models/account_payment_term.py,AccountPaymentTerm,account.payment.term,account_payment_term,9,7,_compute_fiscal_country_codes|_compute_currency_id|_compute_discount_computation|_compute_example_invalid|_compute_example_preview|_check_lines|_compute_terms
01 ACCOUNT.zip,account,01 ACCOUNT/account/models/account_payment_term.py,AccountPaymentTermLine,account.payment.term.line,account_payment_term_line,5,5,_check_valid_char_value|_compute_display_days_next_month|_check_percent|_compute_days|_compute_value_amount
01 ACCOUNT.zip,account,01 ACCOUNT/account/models/onboarding_onboarding_step.py,OnboardingOnboardingStep,onboarding.onboarding.step,onboarding_onboarding_step,8,8,action_open_step_company_data|action_open_step_base_document_layout|action_validate_step_base_document_layout|action_open_step_bank_account|action_open_step_create_invoice|action_open_step_fiscal_year|action_open_step_chart_of_accounts|action_open_step_sales_tax
