id,product_id,company_id,location_id,storage_category_id,lot_id,package_id,owner_id,user_id,create_uid,write_uid,inventory_date,quantity,reserved_quantity,inventory_quantity,inventory_diff_quantity,inventory_quantity_set,in_date,create_date,write_date,accounting_date
1355,2669,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,10.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.281357,2026-08-25 12:23:14.610208,\N
1335,2476,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.139202,2026-08-25 12:20:27.139202,\N
1337,1625,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.259166,2026-08-25 12:20:27.259166,\N
1338,2053,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.354995,2026-08-25 12:23:14.083212,\N
1339,2474,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.469737,2026-08-25 12:23:14.1414,\N
1340,2474,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.469737,2026-08-25 12:20:27.469737,\N
1341,3725,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,5.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.585166,2026-08-25 12:23:14.200893,\N
1342,3725,1,14,\N,\N,\N,\N,\N,1,1,\N,-5.000000,0.000000,\N,5.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.585166,2026-08-25 12:20:27.585166,\N
1343,2473,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.675939,2026-08-25 12:23:14.258801,\N
1344,2473,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.675939,2026-08-25 12:20:27.675939,\N
1345,2386,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.76743,2026-08-25 12:23:14.316448,\N
1346,2386,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.76743,2026-08-25 12:20:27.76743,\N
1347,2616,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.859187,2026-08-25 12:23:14.375684,\N
1348,2616,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.859187,2026-08-25 12:20:27.859187,\N
1349,392,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,105.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:27.953096,2026-08-25 12:23:14.43572,\N
1350,392,1,14,\N,\N,\N,\N,\N,1,1,\N,-105.000000,0.000000,\N,105.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:27.953096,2026-08-25 12:20:27.953096,\N
1351,2665,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.045222,2026-08-25 12:23:14.493911,\N
1367,2477,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:28.959584,2026-08-25 12:20:28.959584,\N
1352,2665,1,14,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.045222,2026-08-25 12:20:28.045222,\N
1356,2669,1,14,\N,\N,\N,\N,\N,1,1,\N,-10.000000,0.000000,\N,10.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.281357,2026-08-25 12:20:28.281357,\N
1357,2789,1,107,\N,17,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.378544,2026-08-25 12:23:14.66952,\N
1370,2456,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.204425,2026-08-25 12:23:15.114934,\N
1358,2789,1,14,\N,17,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.378544,2026-08-25 12:20:28.378544,\N
1359,2791,1,107,\N,19,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.483643,2026-08-25 12:23:14.73019,\N
1385,579,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.059129,2026-08-25 19:22:09.033854,\N
1360,2791,1,14,\N,19,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.483643,2026-08-25 12:20:28.483643,\N
2727,102,\N,4,\N,\N,\N,\N,\N,114,114,\N,-32250.00,0.00,\N,32250.00,f,2026-08-29 10:19:43,2026-08-29 10:19:43.81401,2026-08-29 10:19:43.81401,\N
1362,2780,1,14,\N,\N,\N,\N,\N,1,1,\N,-160.000000,0.000000,\N,160.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.588864,2026-08-25 12:20:28.588864,\N
1363,1916,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.7151,2026-08-25 12:23:14.84894,\N
1378,1280,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.691777,2026-08-25 12:23:15.377892,\N
1366,2477,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:28.959584,2026-08-25 12:23:14.982076,\N
1369,2454,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.082763,2026-08-25 12:20:29.082763,\N
1365,2475,1,14,\N,\N,\N,\N,\N,1,1,\N,-9.000000,0.000000,\N,9.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.836529,2026-08-25 12:20:28.836529,\N
1372,2455,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.326034,2026-08-25 12:23:15.182349,\N
1374,1276,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.445759,2026-08-25 12:23:15.249404,\N
1371,2456,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.204425,2026-08-25 12:20:29.204425,\N
1376,1278,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.569337,2026-08-25 12:23:15.313572,\N
1373,2455,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.326034,2026-08-25 12:20:29.326034,\N
1380,1281,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.815713,2026-08-25 12:23:15.439776,\N
1382,2039,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.936246,2026-08-25 12:23:15.501597,\N
1377,1278,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.569337,2026-08-25 12:20:29.569337,\N
1384,638,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:57,2026-08-25 12:20:30.028713,2026-08-25 12:23:15.564682,\N
1379,1280,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.691777,2026-08-25 12:20:29.691777,\N
1383,2039,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.936246,2026-08-25 12:20:29.936246,\N
1381,1281,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:29,2026-08-25 12:20:29.815713,2026-08-25 12:20:29.815713,\N
1387,515,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,15.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.15085,2026-08-25 12:23:15.69414,\N
1336,1625,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0,0.000000,0.000000,f,2026-08-25 12:20:27,2026-08-25 12:20:27.259166,2026-08-25 19:20:53.182319,\N
1386,579,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.059129,2026-08-25 12:20:30.059129,\N
1389,516,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,6.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.267714,2026-08-25 12:23:15.754556,\N
1388,515,1,14,\N,\N,\N,\N,\N,1,1,\N,-15.000000,0.000000,\N,15.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.15085,2026-08-25 12:20:30.15085,\N
1442,2481,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.468923,2026-08-25 12:23:17.339459,\N
1390,516,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,6.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.267714,2026-08-25 12:20:30.267714,\N
1364,2475,1,107,\N,\N,\N,\N,\N,1,1,2026-12-31,9.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:28,2026-08-25 12:20:28.836529,2026-08-25 12:23:14.915941,\N
1392,2771,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.384378,2026-08-25 12:20:30.384378,\N
1393,1254,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.485448,2026-08-25 12:23:15.875552,\N
1422,3683,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.257698,2026-08-25 12:23:16.787519,\N
1394,1254,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.485448,2026-08-25 12:20:30.485448,\N
1395,1255,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.612632,2026-08-25 12:23:15.936444,\N
1396,1255,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.612632,2026-08-25 12:20:30.612632,\N
1397,1256,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.738546,2026-08-25 12:23:15.996494,\N
1398,1256,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.738546,2026-08-25 12:20:30.738546,\N
1399,1257,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.863961,2026-08-25 12:23:16.054353,\N
1429,2575,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.639372,2026-08-25 12:20:32.639372,\N
1400,1257,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.863961,2026-08-25 12:20:30.863961,\N
1401,1258,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,5.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:30.991632,2026-08-25 12:23:16.112275,\N
1423,3683,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.257698,2026-08-25 12:20:32.257698,\N
1402,1258,1,14,\N,\N,\N,\N,\N,1,1,\N,-5.000000,0.000000,\N,5.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:30.991632,2026-08-25 12:20:30.991632,\N
1403,1259,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,5.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.117158,2026-08-25 12:23:16.173876,\N
1424,1270,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.383353,2026-08-25 12:23:16.845286,\N
1404,1259,1,14,\N,\N,\N,\N,\N,1,1,\N,-5.000000,0.000000,\N,5.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.117158,2026-08-25 12:20:31.117158,\N
1405,1260,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.242858,2026-08-25 19:22:17.400314,\N
1406,1260,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.242858,2026-08-25 12:20:31.242858,\N
1407,1261,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.367285,2026-08-25 12:23:16.294813,\N
1408,1261,1,14,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.367285,2026-08-25 12:20:31.367285,\N
1409,1262,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:57,2026-08-25 12:20:31.493283,2026-08-25 12:23:16.352492,\N
1444,2380,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.588719,2026-08-25 12:23:17.397021,\N
1411,1263,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.526542,2026-08-25 12:20:31.526542,\N
1412,3682,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.650969,2026-08-25 12:23:16.47216,\N
1413,3682,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.650969,2026-08-25 12:20:31.650969,\N
1414,1266,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.751992,2026-08-25 12:23:16.529639,\N
1425,1270,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.383353,2026-08-25 12:20:32.383353,\N
1415,1266,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.751992,2026-08-25 12:20:31.751992,\N
1418,1268,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.002936,2026-08-25 12:23:16.65837,\N
1391,2771,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:20:30,2026-08-25 12:20:30.384378,2026-08-25 19:20:57.817155,\N
1426,1271,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.510058,2026-08-25 12:23:16.90009,\N
1417,1267,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.877344,2026-08-25 12:20:31.877344,\N
1420,1269,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.128471,2026-08-25 12:23:16.728027,\N
1419,1268,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.002936,2026-08-25 12:20:32.002936,\N
1428,2575,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.639372,2026-08-25 12:23:16.952754,\N
1421,1269,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.128471,2026-08-25 12:20:32.128471,\N
1445,2380,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.588719,2026-08-25 12:20:33.588719,\N
1427,1271,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.510058,2026-08-25 12:20:32.510058,\N
1446,2379,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.707151,2026-08-25 12:23:17.45694,\N
1448,2278,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.827109,2026-08-25 12:23:17.515425,\N
1447,2379,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.707151,2026-08-25 12:20:33.707151,\N
1450,2146,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:33.948689,2026-08-25 12:23:17.57318,\N
1459,3744,1,14,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.360358,2026-08-25 12:20:34.360358,\N
1449,2278,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:33,2026-08-25 12:20:33.827109,2026-08-25 12:20:33.827109,\N
1452,2572,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.068175,2026-08-25 12:23:17.631831,\N
1460,2378,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.475489,2026-08-25 12:23:17.868834,\N
1451,2146,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:33.948689,2026-08-25 12:20:33.948689,\N
1454,2577,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.164795,2026-08-25 12:23:17.690338,\N
1453,2572,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.068175,2026-08-25 12:20:34.068175,\N
1456,3723,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.261002,2026-08-25 12:23:17.747205,\N
1455,2577,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.164795,2026-08-25 12:20:34.164795,\N
1458,3744,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.360358,2026-08-25 12:23:17.806066,\N
1457,3723,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.261002,2026-08-25 12:20:34.261002,\N
1462,2377,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.600717,2026-08-25 12:23:17.922132,\N
1466,2479,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.83125,2026-08-25 12:23:18.028658,\N
1461,2378,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.475489,2026-08-25 12:20:34.475489,\N
1464,2574,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.731448,2026-08-25 12:23:17.975445,\N
1463,2377,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.600717,2026-08-25 12:20:34.600717,\N
1468,2043,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:34.956408,2026-08-25 12:23:18.082345,\N
1465,2574,1,14,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.731448,2026-08-25 12:20:34.731448,\N
1469,2043,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:34.956408,2026-08-25 12:20:34.956408,\N
1467,2479,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:34,2026-08-25 12:20:34.83125,2026-08-25 12:20:34.83125,\N
1470,2625,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.057298,2026-08-25 12:23:18.135788,\N
1471,2637,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.18134,2026-08-25 12:23:18.188441,\N
1473,2681,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.279876,2026-08-25 12:23:18.242086,\N
1472,2637,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.18134,2026-08-25 12:20:35.18134,\N
1475,2682,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.379909,2026-08-25 12:23:18.296469,\N
1474,2681,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.279876,2026-08-25 12:20:35.279876,\N
1477,2683,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.479964,2026-08-25 12:23:18.354748,\N
1476,2682,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.379909,2026-08-25 12:20:35.379909,\N
1478,2683,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.479964,2026-08-25 12:20:35.479964,\N
1410,1263,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:31,2026-08-25 12:20:31.526542,2026-08-25 12:23:16.413616,\N
1512,1253,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:37,2026-08-25 12:20:37.421595,2026-08-25 12:20:37.421595,\N
1482,2480,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.682086,2026-08-25 12:20:35.682086,\N
1483,2478,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.806553,2026-08-25 12:23:18.529349,\N
1513,3681,1,109,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:37,2026-08-25 12:20:37.546276,2026-08-25 12:23:19.514452,\N
1484,2478,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.806553,2026-08-25 12:20:35.806553,\N
1485,2242,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.932044,2026-08-25 12:23:18.588043,\N
1486,2242,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:35,2026-08-25 12:20:35.932044,2026-08-25 12:20:35.932044,\N
1487,1296,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:36,2026-08-25 12:20:36.058159,2026-08-25 12:23:18.647036,\N
