id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,imported
578,\N,\N,2023-09-05 08:04:00.602029,1,,"{""en_US"": ""View and create reports"", ""th_TH"": ""รายงาน""}",account_reports,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Accounting Reports"", ""th_TH"": ""รายงานทางบัญชี""}",30,"{""en_US"": ""\\nAccounting Reports\\n==================\\n    "", ""th_TH"": ""\\nAccounting Reports\\n==================\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,Accounting/Configuration/Accounting/Horizontal Groups\nAccounting/Configuration/Accounting/Tax Units\nAccounting/Configuration/Management/Accounting Reports\nAccounting/Reporting/Audit Reports\nAccounting/Reporting/Audit Reports/General Ledger\nAccounting/Reporting/Audit Reports/Journal Report\nAccounting/Reporting/Audit Reports/Trial Balance\nAccounting/Reporting/Management/Unrealized Currency Gains/Losses\nAccounting/Reporting/Partner Reports\nAccounting/Reporting/Partner Reports/Aged Payable\nAccounting/Reporting/Partner Reports/Aged Receivable\nAccounting/Reporting/Partner Reports/Partner Ledger\nAccounting/Reporting/Statement Reports/Balance Sheet\nAccounting/Reporting/Statement Reports/Cash Flow Statement\nAccounting/Reporting/Statement Reports/EC Sales List\nAccounting/Reporting/Statement Reports/Executive Summary\nAccounting/Reporting/Statement Reports/Profit and Loss\nAccounting/Reporting/Statement Reports/Tax Report,,* INHERIT account.account.reports.form (form)\n* INHERIT account.archived.tax.tag.tree (tree)\n* INHERIT account.financial.year.op.setup.wizard.form (form)\n* INHERIT account.journal.dashboard.kanban.reports (kanban)\n* INHERIT account.move.form.vat.return (form)\n* INHERIT account_reports.res.company.form (form)\n* INHERIT aged_report_line_template (qweb)\n* INHERIT aged_report_main_template (qweb)\n* INHERIT bank_reconciliation_report_main_template (qweb)\n* INHERIT cell_template_journal_audit_report (qweb)\n* INHERIT ec_sales_with_tax_filter_search_template (qweb)\n* INHERIT filter_info_template_journal_audit_report (qweb)\n* INHERIT line_template_general_ledger_report (qweb)\n* INHERIT line_template_journal_audit_report (qweb)\n* INHERIT line_template_partner_ledger_report (qweb)\n* INHERIT mail.activity.form.inherit.account.tax (form)\n* INHERIT main_table_header_journal_audit_report (qweb)\n* INHERIT main_template_journal_audit_report (qweb)\n* INHERIT main_template_with_filter_input_accounts (qweb)\n* INHERIT multicurrency_report_line_template (qweb)\n* INHERIT multicurrency_report_main_template (qweb)\n* INHERIT multicurrency_report_search_template (qweb)\n* INHERIT partner.view.buttons (form)\n* INHERIT res.config.settings.view.form.inherit.account.reports (form)\n* INHERIT sales_report_main_template (qweb)\n* INHERIT search_template_extra_options_journal_audit_report (qweb)\n* INHERIT search_template_journal_audit_report (qweb)\n* INHERIT template_general_ledger_report (qweb)\n* INHERIT template_partner_ledger_report (qweb)\n* INHERIT template_tax_report (qweb)\naccount.multicurrency.revaluation.wizard.view (form)\naccount.report.expression.form (form)\naccount.report.external.value.tree (tree)\naccount.report.form (form)\naccount.report.horizontal.group.form (form)\naccount.report.horizontal.group.tree (tree)\naccount.report.line.form (form)\naccount.report.search (search)\naccount.report.tree (tree)\naccount.tax.unit.form (form)\naccount.tax.unit.tree (tree)\naccount.view.coa (tree)\naccount_reports.export.wizard.form (form)\nbank_reconciliation_report_cell_template_link_last_statement (qweb)\nbank_reconciliation_report_cell_template_unexplained_difference (qweb)\ncell_template (qweb)\ncell_template_debug_column (qweb)\ncell_template_growth_comparison (qweb)\nfilter_info_template (qweb)\nfootnotes_template (qweb)\nline_caret_options (qweb)\nline_template (qweb)\nmain_table_header (qweb)\nmain_template (qweb)\nprint_template (qweb)\nsearch_template (qweb)\nsearch_template_account_type (qweb)\nsearch_template_analytic (qweb)\nsearch_template_comparison (qweb)\nsearch_template_date_filter (qweb)\nsearch_template_extra_options (qweb)\nsearch_template_fiscal_position_choser (qweb)\nsearch_template_groupby_fields (qweb)\nsearch_template_horizontal_groups (qweb)\nsearch_template_journals (qweb)\nsearch_template_partner (qweb)\nsearch_template_tax_unit (qweb)\nsearch_template_variants (qweb),\N
786,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Create custom worksheet for quality control""}",quality_control_worksheet,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Worksheet for Quality Control""}",51,"{""en_US"": ""\\n    Create customizable worksheet for Quality Control.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
791,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Build your own dashboards""}",board,Odoo S.A.,/board/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Dashboards"", ""th_TH"": ""Dashboards""}",19,"{""en_US"": ""\\nLets the user create a custom dashboard.\\n========================================\\n\\nAllows users to create custom dashboard.\\n    "", ""th_TH"": ""\\nLets the user create a custom dashboard.\\n========================================\\n\\nAllows users to create custom dashboard.\\n    ""}",f,f,f,LGPL-3,225,f,f,\N,\N,\N,\N,,,,\N
787,\N,\N,2023-09-11 03:54:06.20115,1,,"{""en_US"": """"}",approvals_purchase_stock,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Approvals - Purchase - Stock""}",34,"{""en_US"": "" Technical module to link Approvals, Purchase and Inventory together. ""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,* INHERIT approval.purchase.stock.product.line.view.form.inherit (form)\n* INHERIT approval.purchase.stock.product.line.view.tree.inherit (tree)\n* INHERIT approval.purchase.stock.request.view.form.inherit (form),\N
796,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Manage extra hours for your hourly paid employees for belgian payroll""}",l10n_be_hr_payroll_attendance,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgian Payroll - Attendance""}",36,"{""en_US"": """"}",f,f,f,OEEL-1,95,t,f,\N,\N,\N,\N,,,,\N
797,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Project expenses""}",project_hr_expense,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Project Expenses""}",109,"{""en_US"": ""Bridge created to add the number of expenses linked to an AA to a project form""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
806,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""\\n       Add variants to your purchase orders through an Order Grid Entry.\\n    ""}",purchase_product_matrix,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Purchase Matrix""}",14,"{""en_US"": ""\\n        This module allows to fill Purchase Orders rapidly\\n        by choosing product variants quantity through a Grid Entry.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
660,\N,\N,2023-09-05 08:03:55.08576,1,,"{""en_US"": """"}",account_bank_statement_import,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Account Bank Statement Import"", ""th_TH"": ""รายการเดินบัญชีธนาคาร""}",30,"{""en_US"": ""Generic Wizard to Import Bank Statements.\\n\\n(This module does not include any type of import format.)\\n\\nOFX and QIF imports are available in Enterprise version.""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,* INHERIT account.bank.statement.tree (tree)\n* INHERIT account.journal.dashboard.kanban.inherit (kanban),\N
807,\N,\N,2023-09-11 03:53:59.901424,1,https://www.odoo.com/app/employees,"{""en_US"": """"}",hr_contract_reports,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Employee Contracts Reporting""}",105,"{""en_US"": ""\\nAdd a dynamic report about contracts and employees.\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,Employees/Reporting/Contracts,,contract.employee.report.view.graph (graph)\ncontract.employee.report.view.pivot (pivot)\ncontract.employee.report.view.search (search)\nhr.contract.employee.report.view.tree (tree),\N
811,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Notify the user when a product is back in stock""}",website_sale_stock_wishlist,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Product Availability Notifications""}",24,"{""en_US"": ""\\nAllow the user to select if he wants to receive email notifications when a product of his wishlist gets back in stock.\\n    ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
814,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": """"}",l10n_ke_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Kenya - Payroll""}",28,"{""en_US"": ""\\nKenyan Payroll Rules.\\n=====================\\n\\n    * Employee Details\\n    * Employee Contracts\\n    * Allowances/Deductions\\n    * Allow to configure Basic/Gross/Net Salary\\n    * Employee Payslip\\n    * Integrated with Leaves Management\\n    ""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
818,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""\\n        Extend sale flow to sell/lease/rent a product depending on duration, quantity, price list""}",sale_temporal,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sale Lease""}",6,"{""en_US"": ""This technical module allows to define lease prices on a product template and use them in sale order according to a duration, a quantity, a price list.""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
812,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Publish your members directory""}",website_membership,Odoo S.A.,/website_membership/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Online Members Directory"", ""th_TH"": ""สมาชิก""}",24,"{""en_US"": ""\\nPublish your members/association directory publicly.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
832,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""MRP Workorder Expiry""}",mrp_workorder_expiry,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""MRP II - Expiry""}",26,"{""en_US"": ""\\nTechnical module.\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
834,\N,\N,2023-06-20 03:55:19.517597,1,https://www.odoo.com/app/accounting,"{""en_US"": """"}",test_sale_subscription,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Test Sale Subscription""}",96,"{""en_US"": """"}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
835,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Employee Hourly Wage""}",hr_hourly_cost,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Employee Hourly Wage""}",111,"{""en_US"": ""\\nThis module assigns an hourly wage to employees to be used by other modules.\\n============================================================================\\n\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
836,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": """"}",auth_password_policy_portal,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Password Policy support for Signup""}",38,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
839,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Use IoT devices in delivery operations""}",delivery_iot,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""IoT for Delivery""}",59,"{""en_US"": ""\\nAllows using IoT devices, such as scales and printers, for delivery operations.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
840,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Publish on social account from Event""}",event_social,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Event Social""}",112,"{""en_US"": ""Publish on social account from Event.\\n\\nThis module allows you to schedule social posts from the event communication.""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
838,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Bridge module between Amazon Connector and TaxCloud""}",sale_amazon_taxcloud,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Amazon/TaxCloud Bridge"", ""th_TH"": ""ตัวเชื่อม Amazon / TaxCloud""}",6,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
843,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""A Dutch payment provider covering several countries in Europe.""}",payment_buckaroo,Odoo S.A.,/payment_buckaroo/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Payment Provider: Buckaroo""}",47,"{""en_US"": """"}",f,f,f,LGPL-3,350,f,f,\N,\N,\N,\N,,,,\N
373,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",test_rpc,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Test RPC""}",18,"{""en_US"": ""A module to test the RPC requests.""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
165,\N,\N,2026-04-04 11:00:36.531869,1,http://www.odoo.com/,"{""en_US"": """"}",l10n_it_edi,Odoo,/l10n_it/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Italy - E-invoicing""}",37,"{""en_US"": ""\\nE-invoice implementation\\n    ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
845,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": """"}",l10n_ke_hr_payroll_account,Odoo,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Kenya - Payroll with Accounting""}",21,"{""en_US"": ""\\nAccounting Data for Kenyan Payroll Rules\\n========================================\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
846,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Daily X and Z sales reports of a Point of Sale session""}",pos_daily_sales_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Point of Sale Daily Sales Reports""}",39,"{""en_US"": ""\\n\\nThis module allows the cashier to quickly print a X and a Z sale report\\nfor a given session or a Sales Details for multiple sessions\\nand configs.\\n\\n""}",f,f,f,LGPL-3,6,f,f,\N,\N,\N,\N,,,,\N
851,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Website - Payment Authorize""}",website_payment_authorize,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website - Payment Authorize""}",47,"{""en_US"": """"}",f,f,f,LGPL-3,365,t,f,\N,\N,\N,\N,,,,\N
440,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Reporting for Argentinean Localization""}",l10n_ar_reports,ADHOC SA,/l10n_ar/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Argentinean Accounting Reports""}",4,"{""en_US"": ""\\n* Add VAT Book report which is a legal requirement in Argentina and that holds the VAT detail info of sales or purchases made in a period of time.\\n* Add a VAT summary report that is used to analyze invoicing\\n* Add Digital VAT Book functionality that let us generate TXT files to import in AFIP. The ones we implement are:\\n\\n    * LIBRO_IVA_DIGITAL_VENTAS_CBTE\\n    * LIBRO_IVA_DIGITAL_VENTAS_ALICUOTAS\\n    * LIBRO_IVA_DIGITAL_COMPRAS_CBTE\\n    * LIBRO_IVA_DIGITAL_COMPRAS_ALICUOTAS\\n    * LIBRO_IVA_DIGITAL_IMPORTACION_BIENES_ALICUOTA\\n\\nOfficial Documentation AFIP\\n\\n* Digital VAT Book - record design https://www.afip.gob.ar/libro-iva-digital/documentos/libro-iva-digital-diseno-registros.pdf\\n* CITI - record design (same as the Digital VAT Book): https://www.afip.gob.ar/comprasyventas/documentos/RegimendeInformaciondeComprasyVentasDisenosdeRegistros1.xls\\n* CITI - specification (provides more information on how to format the numbers and the fillings of the numeric / alphanumeric fields): https://www.afip.gob.ar/comprasyventas/documentos/Regimen-Informacion-Compras-Ventas-Especificaciones.doc\\n\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
855,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": """"}",delivery_fedex,Odoo S.A.,/delivery_fedex/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Fedex Shipping""}",48,"{""en_US"": ""Send your shippings through Fedex and track them online""}",t,f,f,OEEL-1,295,f,f,\N,\N,\N,\N,,,,\N
856,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Events, display your booths on your website""}",website_event_booth,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Online Event Booths""}",12,"{""en_US"": ""\\nDisplay your booths on your website for the users to register.\\n    ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
847,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Sell digital products in your eCommerce store""}",website_sale_digital,Odoo S.A.,/website_sale_digital/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Digital Products"", ""th_TH"": ""ผลิตภัณฑ์""}",24,"{""en_US"": ""\\nSell e-goods in your eCommerce store (e.g. webinars, articles, e-books, video tutorials).\\nTo do so, create the product and attach the file to share via the *Files* button of the product form.\\nOnce the order is paid, the file is made available in the order confirmation page and in the customer portal.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
858,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Schedule and track onsite operations, invoice time and material""}",industry_fsm_sale,Odoo S.A.,/industry_fsm_sale/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Field Service - Sale""}",67,"{""en_US"": ""\\nCreate Sales order with timesheets and products from tasks\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
862,\N,\N,2023-06-20 03:55:19.517597,1,https://www.odoo.com/app/events,"{""en_US"": ""Bridge module to configure a twitter wall on your event""}",website_event_twitter_wall,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Configure a Twitter Wall on your Event""}",12,"{""en_US"": """"}",f,f,f,OEEL-1,1030,t,f,\N,\N,\N,\N,,,,\N
867,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""An Amazon payment provider covering the MENA region.""}",payment_aps,Odoo S.A.,/payment_aps/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Payment Provider: Amazon Payment Services""}",47,"{""en_US"": ""# Amazon payment Services\\n\\n## Implementation details\\n\\n### Supported features\\n\\n- Payment with redirection flow\\n- Payment by several global and local credit\\n  [cards](https://paymentservices.amazon.com/docs/EN/24a.html).\\n- [Webhook](https://paymentservices-reference.payfort.com/docs/api/build/index.html#transaction-feedback)\\n\\n### API and gateway\\n\\nWe choose to integrate with the\\n[Redirection](https://paymentservices-reference.payfort.com/docs/api/build/index.html#redirection)\\nAPI as it is the gateway that covers the best our needs, out of the three that Amazon Payment\\nServices offers as of July 2022. See the task's dev notes for the details on the other gateways.\\n\\n## Merge details\\n\\nThe first version of the module was specified in task\\n[2802678](https://www.odoo.com/web#id=2802678&model=project.task) and merged with PR odoo/odoo#95860\\nin `saas-15.5`.\\n\\n## Testing instructions\\n\\nhttps://paymentservices.amazon.com/docs/EN/12.html""}",f,f,f,LGPL-3,350,f,f,\N,\N,\N,\N,,,,\N
868,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": """"}",sale_stock_margin,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sale Stock Margin""}",6,"{""en_US"": ""Once the delivery is validated, update the cost on the SO to have an exact margin computation.""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
77,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Sell rental products on your eCommerce and manage stock""}",website_sale_stock_renting,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""eCommerce Rental with Stock Management""}",15,"{""en_US"": ""\\nThis module allows you to sell rental products in your eCommerce with\\nappropriate views and selling choices.\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
874,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Allows to offer free shippings in loyalty program rewards on eCommerce""}",website_sale_loyalty_delivery,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Free Delivery with Coupon & Loyalty on eCommerce""}",24,"{""en_US"": ""Allows to offer free shippings in loyalty program rewards on eCommerce""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
875,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Automatically creates extra time-off on contract signature""}",hr_contract_salary_holidays,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Salary Configurator - Holidays""}",21,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
880,\N,\N,2023-06-20 03:55:19.517597,1,,"{""en_US"": ""Intercompany SO/PO/INV rules""}",account_inter_company_rules,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Inter Company Module for Sale/Purchase Orders and Invoices""}",19,"{""en_US"": "" Module for synchronization of Documents between several companies. For example, this allow you to have a Sales Order created automatically when a Purchase Order is validated with another company of the system as vendor, and inversely.\\n\\n    Supported documents are invoices/credit notes.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
883,\N,\N,2023-06-20 03:55:19.517597,1,https://www.odoo.com/app/recruitment,"{""en_US"": """"}",hr_recruitment_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Recruitment Reporting""}",43,"{""en_US"": ""\\nAdd a dynamic report about recruitment.\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
888,\N,\N,2023-06-20 03:55:19.517597,1,https://www.odoo.com/app/events,"{""en_US"": """"}",event_crm,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Event CRM""}",12,"{""en_US"": ""Create leads from event registrations.""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
877,\N,\N,2023-09-16 05:53:07.040568,1,https://github.com/OCA/reporting-engine,"{""en_US"": """"}",report_xlsx_helper,"Noviat, Odoo Community Association (OCA)",/report_xlsx_helper/static/description/icon.png,installed,16.0.1.0.0,"{""en_US"": ""Report xlsx helpers""}",86,"{""en_US"": ""===================\\nReport xlsx helpers\\n===================\\n\\n.. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! This file is generated by oca-gen-addon-readme !!\\n   !! changes will be overwritten.                   !!\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n\\n.. |badge1| image:: https://img.shields.io/badge/maturity-Mature-brightgreen.png\\n    :target: https://odoo-community.org/page/development-status\\n    :alt: Mature\\n.. |badge2| image:: https://img.shields.io/badge/licence-AGPL--3-blue.png\\n    :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html\\n    :alt: License: AGPL-3\\n.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Freporting--engine-lightgray.png?logo=github\\n    :target: https://github.com/OCA/reporting-engine/tree/16.0/report_xlsx_helper\\n    :alt: OCA/reporting-engine\\n.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png\\n    :target: https://translation.odoo-community.org/projects/reporting-engine-16-0/reporting-engine-16-0-report_xlsx_helper\\n    :alt: Translate me on Weblate\\n.. |badge5| image:: https://img.shields.io/badge/runbot-Try%20me-875A7B.png\\n    :target: https://runbot.odoo-community.org/runbot/143/16.0\\n    :alt: Try me on Runbot\\n\\n|badge1| |badge2| |badge3| |badge4| |badge5| \\n\\nThis module provides a set of tools to facilitate the creation of excel reports with format xlsx.\\n\\n**Table of contents**\\n\\n.. contents::\\n   :local:\\n\\nInstallation\\n============\\n\\nThis module requires report_xlsx version 13.0.1.0.0 or higher.\\n\\nUsage\\n=====\\n\\nIn order to create an Excel report you can define a report of type 'xlsx' in a static or dynamic way:\\n\\n* Static syntax: cf. ``account_move_line_report_xls`` for an example.\\n* Dynamic syntax: cf. ``report_xlsx_helper_demo`` for an example\\n\\nThe ``AbstractReportXlsx`` class contains a number of attributes and methods to\\nfacilitate the creation excel reports in Odoo.\\n\\n* Cell types\\n\\n  string, number, boolean, datetime.\\n\\n* Cell formats\\n\\n  The predefined cell formats result in a consistent\\n  look and feel of the Odoo Excel reports.\\n\\n* Cell formulas\\n\\n  Cell formulas can be easily added with the help of the ``_rowcol_to_cell()`` method.\\n\\n* Excel templates\\n\\n  It is possible to define Excel templates which can be adapted\\n  by 'inherited' modules.\\n  Download the ``account_move_line_report_xls`` module\\n  from http://apps.odoo.com as example.\\n\\n* Excel with multiple sheets\\n\\n  Download the ``account_asset_management_xls`` module\\n  from http://apps.odoo.com as example.\\n\\nBug Tracker\\n===========\\n\\nBugs are tracked on `GitHub Issues <https://github.com/OCA/reporting-engine/issues>`_.\\nIn case of trouble, please check there if your issue has already been reported.\\nIf you spotted it first, help us smashing it by providing a detailed and welcomed\\n`feedback <https://github.com/OCA/reporting-engine/issues/new?body=module:%20report_xlsx_helper%0Aversion:%2016.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.\\n\\nDo not contact contributors directly about support or help with technical issues.\\n\\nCredits\\n=======\\n\\nAuthors\\n~~~~~~~\\n\\n* Noviat\\n\\nContributors\\n~~~~~~~~~~~~\\n\\n* Luc De Meyer <luc.demeyer@noviat.com>\\n* Rattapong Chokmasermkul <rattapongc@ecosoft.co.th>\\n* Saran Lim. <saranl@ecosoft.co.th>\\n* `Sinerkia Innovación y Desarrollo S.L. <https://www.sinerkia.com>`_:\\n    * Luis Pomar\\n\\nMaintainers\\n~~~~~~~~~~~\\n\\nThis module is maintained by the OCA.\\n\\n.. image:: https://odoo-community.org/logo.png\\n   :alt: Odoo Community Association\\n   :target: https://odoo-community.org\\n\\nOCA, or the Odoo Community Association, is a nonprofit organization whose\\nmission is to support the collaborative development of Odoo features and\\npromote its widespread use.\\n\\nThis module is part of the `OCA/reporting-engine <https://github.com/OCA/reporting-engine/tree/16.0/report_xlsx_helper>`_ project on GitHub.\\n\\nYou are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.\\n""}",f,f,f,AGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
878,\N,\N,2023-06-20 03:55:30.322949,1,,"{""en_US"": ""Artist, Arts, Galleries, Creative, Paintings, Photography, Shows, Stores""}",theme_artists,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Artists Theme""}",27,"{""en_US"": ""Artists Theme - Art Galleries, Photography, Painting""}",f,f,f,LGPL-3,310,f,f,\N,\N,https://theme-artists.odoo.com,\N,,,,\N
